frame,timestamp,fps,num_tracks,track_ids
318,14:20:57,5.60,16,4;5;8;9;10;17;18;19;26;28;30;36;38;50;70;82
319,14:20:57,5.33,17,4;5;8;9;10;17;18;19;26;28;30;36;38;50;61;70;82
320,14:20:57,5.54,18,4;5;8;9;10;17;18;19;26;28;30;35;36;38;50;61;70;82
321,14:20:58,4.73,18,4;5;8;9;10;17;18;19;26;28;30;36;38;50;61;70;82;83
322,14:20:58,4.74,18,4;5;8;9;10;17;18;19;26;28;30;36;38;50;70;82;83;84
323,14:20:58,3.94,17,4;5;8;9;10;17;18;19;26;28;35;36;38;50;70;83;84
324,14:20:58,4.97,15,4;5;8;9;10;17;18;19;26;28;36;38;50;70;83
325,14:20:58,5.56,15,4;5;8;9;10;17;18;19;26;28;36;38;50;70;83
326,14:20:59,5.31,15,4;5;8;9;10;17;18;19;26;28;36;38;50;70;83
327,14:20:59,4.79,15,4;5;8;9;10;17;18;19;26;28;36;38;50;70;83
328,14:20:59,3.95,15,4;5;8;9;10;17;18;19;26;28;36;38;50;70;83
329,14:20:59,4.86,15,4;5;8;9;10;17;18;19;26;28;36;38;50;70;83
330,14:20:59,4.68,15,4;5;8;9;10;17;18;19;26;28;36;38;50;70;83
331,14:21:00,5.04,16,4;5;8;9;10;17;18;19;26;28;36;38;50;70;83;84
332,14:21:00,4.75,16,4;5;8;9;10;17;18;19;26;28;36;38;50;70;83;84
333,14:21:00,5.34,16,4;5;8;9;10;12;17;18;19;26;28;36;38;50;70;83
334,14:21:00,4.85,15,4;5;8;9;10;17;18;19;26;28;36;38;50;70;83
335,14:21:00,5.53,17,4;5;8;9;10;12;17;18;19;26;28;30;36;38;50;70;83
336,14:21:01,4.29,19,4;5;8;9;10;12;17;18;19;26;28;30;36;38;50;70;82;83;89
337,14:21:01,4.35,17,4;5;8;9;10;12;17;18;19;28;35;36;38;70;82;83;89
338,14:21:01,5.29,17,4;5;8;9;10;12;17;18;19;28;35;36;38;70;82;83;89
339,14:21:01,5.81,17,4;5;8;9;10;12;17;18;19;28;35;36;38;70;82;83;89
340,14:21:02,4.50,16,4;5;8;9;10;17;18;19;28;35;36;38;70;82;83;89
341,14:21:02,4.70,16,4;5;8;9;10;17;18;19;28;35;36;38;70;82;83;89
342,14:21:02,3.64,16,4;5;8;9;10;17;18;19;28;35;36;38;70;82;83;89
343,14:21:02,4.03,15,4;5;8;9;10;17;18;19;28;36;38;70;82;83;89
344,14:21:02,5.12,15,4;5;8;9;10;17;18;19;28;36;38;70;82;83;89
345,14:21:03,5.54,15,4;5;8;9;10;17;18;19;28;36;38;70;82;83;89
346,14:21:03,5.63,14,4;5;8;9;10;17;18;19;28;36;70;82;83;89
347,14:21:03,3.82,14,4;5;8;9;10;17;18;19;28;36;70;82;83;89
348,14:21:03,5.10,14,4;5;8;9;10;17;18;19;28;36;70;82;83;89
349,14:21:03,4.93,14,4;5;8;9;10;17;18;19;28;36;70;82;83;89
350,14:21:04,5.24,14,4;5;8;9;10;17;18;19;28;36;70;82;83;89
351,14:21:04,5.30,13,4;5;8;9;10;17;18;19;36;70;82;83;89
352,14:21:04,5.20,13,4;5;8;9;10;17;18;19;36;70;82;83;89
353,14:21:04,5.24,13,4;5;8;9;10;17;18;19;36;70;82;83;89
354,14:21:04,5.22,14,4;5;8;9;10;17;18;19;36;70;82;83;89;99
355,14:21:05,5.67,14,4;5;8;9;10;17;18;19;36;70;82;83;89;99
356,14:21:05,5.79,14,4;5;8;9;10;17;18;19;36;70;82;83;89;99
357,14:21:05,5.36,14,4;5;8;9;10;17;18;19;36;70;82;83;89;99
358,14:21:05,5.00,14,4;5;8;9;10;17;18;19;36;70;82;83;89;99
359,14:21:05,5.92,14,4;5;8;9;10;17;18;19;36;70;82;83;89;99
360,14:21:05,5.36,14,4;5;8;9;10;17;18;19;36;70;82;83;89;99
361,14:21:06,5.41,14,4;5;8;9;10;17;18;19;36;70;82;83;89;99
362,14:21:06,4.81,14,4;5;8;9;10;17;18;19;36;70;82;83;89;99
363,14:21:06,4.72,14,4;5;8;9;10;17;18;19;36;70;82;83;89;99
364,14:21:07,3.89,14,4;5;8;9;10;17;18;19;36;70;82;83;89;99
365,14:21:07,1.98,14,4;5;8;9;10;17;18;19;36;70;82;83;89;99
366,14:21:07,4.90,14,4;5;8;9;10;17;18;19;36;70;82;83;89;99
367,14:21:07,5.67,13,4;5;8;9;17;18;19;36;70;82;83;89;99
368,14:21:07,5.42,13,4;5;8;9;17;18;19;36;70;82;83;89;99
369,14:21:08,5.05,13,4;5;8;9;17;18;19;36;70;82;83;89;99
370,14:21:08,6.14,13,4;5;8;9;17;18;19;36;70;82;83;89;99
371,14:21:08,4.04,13,4;5;8;9;17;18;19;36;70;82;83;89;99
372,14:21:08,6.10,13,4;5;8;9;17;18;19;36;70;82;83;89;99
373,14:21:08,5.28,13,4;5;8;9;17;18;19;36;70;82;83;89;99
374,14:21:09,5.68,13,4;5;8;9;17;18;19;36;70;82;83;89;99
375,14:21:09,5.93,13,4;5;8;9;17;18;19;36;70;82;83;89;99
376,14:21:09,5.82,13,4;5;8;9;17;18;19;36;70;82;83;89;99
377,14:21:09,6.04,13,4;5;8;9;17;18;19;36;70;82;83;89;99
378,14:21:09,6.08,13,4;5;8;9;17;18;19;36;70;82;83;89;99
379,14:21:09,6.03,13,4;5;8;9;17;18;19;36;70;82;83;89;99
380,14:21:10,6.09,13,4;5;8;9;17;18;19;36;70;82;83;89;99
381,14:21:10,6.89,13,4;5;8;9;17;18;19;36;70;82;83;89;99
382,14:21:10,5.37,13,4;5;8;9;17;18;19;36;70;82;83;89;99
383,14:21:10,5.77,13,4;5;8;9;17;18;19;36;70;82;83;89;99
384,14:21:10,5.49,13,4;5;8;9;17;18;19;36;70;82;83;89;99
385,14:21:11,3.92,13,4;5;8;9;17;18;19;36;70;82;83;89;99
386,14:21:11,5.16,13,4;5;8;9;17;18;19;36;70;82;83;89;99
387,14:21:11,5.58,13,4;5;8;9;17;18;19;36;70;82;83;89;99
388,14:21:11,5.18,13,4;5;8;9;17;18;19;36;70;82;83;89;99
389,14:21:11,5.64,13,4;5;8;9;17;18;19;36;70;82;83;89;99
390,14:21:11,5.87,13,4;5;8;9;17;18;19;36;70;82;83;89;99
391,14:21:12,5.20,11,4;5;8;9;18;36;70;82;83;89;99
392,14:21:12,5.80,12,4;5;8;9;18;36;70;82;83;89;99;106
393,14:21:12,5.96,12,4;5;8;9;18;36;70;82;83;89;99;106
394,14:21:12,5.43,11,4;5;8;9;18;36;70;82;83;89;106
395,14:21:12,5.66,11,4;5;8;9;18;36;70;82;83;89;106
396,14:21:12,5.12,10,4;5;9;18;36;70;82;83;89;106
397,14:21:13,5.85,10,4;5;9;18;36;70;82;83;89;106
398,14:21:13,5.80,10,4;5;9;18;36;70;82;83;89;106
399,14:21:13,5.92,10,4;5;9;18;36;70;82;83;89;106
400,14:21:13,6.95,11,4;5;9;18;36;70;82;83;89;106;108
401,14:21:13,4.39,12,4;5;9;18;36;70;82;83;89;106;108;109
402,14:21:14,3.96,12,4;5;9;18;36;70;82;83;89;106;108;109
403,14:21:14,4.47,12,4;5;9;18;36;70;82;83;89;106;108;109
404,14:21:14,3.53,12,4;5;9;18;36;70;82;83;89;106;108;109
405,14:21:14,5.79,13,4;5;9;17;18;36;70;82;83;89;106;108;109
406,14:21:14,6.19,12,4;5;18;19;36;70;82;83;89;106;108;109
407,14:21:15,5.99,13,4;5;17;18;19;36;70;82;83;89;106;108;109
408,14:21:15,5.55,12,4;5;17;18;19;36;70;83;99;106;108;109
409,14:21:15,4.59,12,4;5;17;18;19;36;70;83;99;106;108;109
410,14:21:15,5.97,10,4;5;17;18;36;70;83;106;108;109
411,14:21:15,5.15,11,4;5;17;18;19;36;70;83;106;108;109
412,14:21:16,5.21,12,4;5;17;18;19;36;70;83;106;108;109;112
413,14:21:16,5.47,11,4;5;18;19;36;70;83;106;108;109;112
414,14:21:16,5.40,12,4;5;17;18;19;36;70;83;106;108;109;112
415,14:21:16,5.14,12,4;5;17;18;36;70;83;106;108;109;112;114
416,14:21:16,6.33,13,4;5;17;18;19;36;70;83;106;108;109;112;114
417,14:21:17,4.53,12,4;5;18;19;36;70;83;106;108;109;112;114
418,14:21:17,6.28,12,4;5;18;19;36;70;83;106;108;109;112;114
419,14:21:17,5.82,13,4;5;17;18;19;36;70;83;106;108;109;112;114
420,14:21:17,5.88,12,4;5;18;19;36;70;83;106;108;109;112;114
421,14:21:17,5.96,12,4;5;18;19;36;70;83;106;108;109;112;114
422,14:21:17,5.39,11,4;5;18;19;36;70;99;106;108;109;112
423,14:21:18,5.78,15,4;5;9;17;18;19;36;70;99;106;108;109;112;114;117
424,14:21:18,6.09,14,4;5;9;18;19;36;70;99;106;108;109;112;114;117
425,14:21:18,4.31,14,4;5;9;18;19;36;70;99;106;108;109;112;114;117
426,14:21:18,4.94,13,4;5;9;18;19;36;70;106;108;109;112;114;117
427,14:21:18,4.77,13,4;5;9;18;19;36;70;106;108;109;112;114;117
428,14:21:19,5.13,13,4;5;9;18;19;36;70;106;108;109;112;114;117
429,14:21:19,5.23,12,5;9;18;19;36;70;106;108;109;112;114;117
430,14:21:19,4.55,13,4;5;9;18;19;36;70;106;108;109;112;114;117
431,14:21:19,4.79,12,4;5;9;18;19;36;70;106;108;109;112;117
432,14:21:19,5.75,13,4;5;9;18;19;36;70;106;108;109;112;114;117
433,14:21:20,6.33,15,4;5;9;17;18;19;36;70;89;106;108;109;112;114;117
434,14:21:20,4.93,14,4;5;9;17;18;19;36;70;106;108;109;112;114;117
435,14:21:20,5.10,14,4;5;9;18;19;36;70;106;108;109;112;117;122;123
436,14:21:20,5.12,15,4;5;9;18;19;36;70;106;108;109;112;114;117;122;123
437,14:21:20,5.14,15,4;5;9;18;19;36;70;106;108;109;112;114;117;122;123
438,14:21:21,3.82,15,4;5;9;17;18;19;36;70;106;108;109;112;117;122;123
439,14:21:21,5.42,14,4;5;9;18;19;36;70;106;108;109;112;117;122;123
440,14:21:21,6.47,14,4;5;9;18;19;36;70;106;108;109;112;117;122;123
441,14:21:21,6.21,14,4;5;9;18;19;36;70;106;108;109;112;117;122;123
442,14:21:21,5.68,15,4;5;9;18;19;36;70;106;108;109;112;114;117;122;123
443,14:21:21,5.33,14,4;5;9;18;19;36;70;106;108;109;112;117;122;123
444,14:21:22,5.49,14,4;5;9;18;19;36;70;106;108;109;112;117;122;123
445,14:21:22,5.66,14,4;5;9;18;19;36;70;106;108;109;112;117;122;123
446,14:21:22,5.40,15,4;5;9;18;19;36;70;106;108;109;112;117;122;123;127
447,14:21:22,5.47,16,4;5;9;18;19;36;70;106;108;109;112;114;117;122;123;127
448,14:21:22,5.42,15,4;5;9;18;19;36;70;106;108;109;112;117;122;123;127
449,14:21:23,3.44,15,4;5;9;18;19;36;70;106;108;109;112;117;122;123;127
450,14:21:23,5.22,15,4;5;9;17;18;36;70;106;108;109;112;117;122;123;127
451,14:21:23,5.37,15,4;5;9;18;19;36;70;106;108;109;112;117;122;123;127
452,14:21:23,6.15,15,4;5;9;18;19;36;70;106;108;109;112;117;122;123;127
453,14:21:23,3.85,15,4;5;9;18;19;36;70;106;108;109;112;114;117;122;123
454,14:21:24,5.33,13,4;5;9;18;36;70;106;108;109;112;117;122;123
455,14:21:24,6.08,15,4;5;9;18;19;36;70;106;108;109;112;114;117;122;123
456,14:21:24,5.13,14,4;5;9;18;19;36;70;106;108;109;112;117;122;123
457,14:21:24,4.57,13,4;5;9;18;36;70;106;108;109;112;117;122;123
458,14:21:24,5.28,13,4;5;9;18;36;70;106;108;109;112;117;122;123
459,14:21:25,5.46,15,4;5;9;17;18;36;70;106;108;109;112;117;122;123;130
460,14:21:25,6.12,15,4;5;9;17;18;36;70;106;108;109;112;117;122;123;130
461,14:21:25,5.80,15,4;5;9;18;36;70;106;108;109;112;114;117;122;123;130
462,14:21:25,4.78,15,4;5;9;18;36;70;106;108;109;112;114;117;122;123;130
463,14:21:25,4.85,15,4;5;9;18;36;70;106;108;109;112;114;117;122;123;130
464,14:21:26,5.01,15,4;5;9;18;36;70;106;108;109;112;114;117;122;123;130
465,14:21:26,2.82,16,4;5;9;17;18;36;70;106;108;109;112;114;117;122;123;130
466,14:21:26,6.66,16,4;5;9;17;18;36;70;106;108;109;112;114;117;122;123;130
467,14:21:26,5.73,16,4;5;9;17;18;36;70;106;108;109;112;114;117;122;123;130
468,14:21:26,5.15,16,4;5;9;17;18;36;70;106;108;109;112;114;117;122;123;130
469,14:21:27,5.30,16,4;5;9;17;18;36;70;106;108;109;112;114;117;122;123;130
470,14:21:27,4.00,16,4;5;9;17;18;36;70;106;108;109;112;114;117;122;123;130
471,14:21:27,5.36,16,4;5;9;17;18;36;70;106;108;109;112;114;117;122;123;130
472,14:21:27,4.49,16,4;5;9;17;18;36;70;106;108;109;112;114;117;122;123;130
473,14:21:27,4.60,16,4;5;9;17;18;36;70;106;108;109;112;114;117;122;123;130
474,14:21:28,5.43,17,4;5;9;17;18;36;70;106;108;109;112;114;117;122;123;130;138
475,14:21:28,5.34,17,4;5;9;17;18;19;36;70;106;108;109;112;114;117;122;123;130
476,14:21:28,5.09,17,4;5;9;17;18;36;70;106;108;109;112;114;117;122;123;130;138
477,14:21:28,4.43,17,4;5;9;17;18;36;70;106;108;109;112;114;117;122;123;130;138
478,14:21:28,5.07,17,4;5;9;17;18;36;70;106;108;109;112;114;117;122;123;130;138
479,14:21:29,5.16,17,4;5;9;17;18;36;70;106;108;109;112;114;117;122;123;130;138
480,14:21:29,5.62,17,4;5;9;17;18;36;70;106;108;109;112;114;117;122;123;130;138
481,14:21:29,4.66,16,4;5;9;17;18;36;70;106;108;109;112;114;117;122;123;130
482,14:21:29,5.79,16,4;5;9;17;18;36;70;106;108;109;112;114;117;122;123;130
483,14:21:29,6.06,16,4;5;9;17;18;36;70;106;108;109;112;114;117;122;123;130
484,14:21:30,5.27,17,4;5;9;17;18;36;70;106;108;109;112;114;117;122;123;130;138
485,14:21:30,4.88,16,4;5;9;17;18;36;70;106;108;109;112;114;117;122;123;130
486,14:21:30,5.39,16,4;5;9;17;18;36;70;106;108;109;112;114;117;122;123;130
487,14:21:30,5.11,16,4;5;9;17;18;36;70;106;108;109;112;114;117;122;123;130
488,14:21:30,4.07,16,4;5;9;17;18;36;70;106;108;109;112;114;117;122;123;130
489,14:21:31,5.41,16,4;5;9;17;18;36;70;106;108;109;112;114;117;122;123;130
490,14:21:31,5.19,16,4;5;9;17;18;36;70;106;108;109;112;114;117;122;123;130
491,14:21:31,5.28,16,4;5;9;17;18;36;70;106;108;109;112;114;117;122;123;130
492,14:21:31,5.18,16,4;5;9;17;18;36;70;106;108;109;112;114;117;122;123;130
493,14:21:31,4.72,17,4;5;9;17;18;36;70;106;108;109;112;114;117;122;123;130;138
494,14:21:32,4.64,16,4;5;9;18;36;70;106;108;109;112;114;117;122;123;130;138
495,14:21:32,4.85,16,4;5;9;18;36;70;106;108;109;112;114;117;122;123;130;138
496,14:21:32,4.92,16,4;5;9;18;36;70;106;108;109;112;114;117;122;123;130;138
497,14:21:32,5.04,15,4;5;9;18;36;70;106;108;109;112;114;117;122;123;130
498,14:21:32,6.01,15,4;5;9;18;36;70;106;108;109;112;114;117;122;123;130
499,14:21:33,4.93,15,4;5;9;18;36;70;106;108;109;112;114;117;122;123;130
500,14:21:33,5.01,14,4;5;9;18;36;106;108;109;112;114;117;122;123;130
501,14:21:33,5.24,15,4;5;9;18;36;70;106;108;109;112;114;117;122;123;130
502,14:21:33,5.67,16,4;5;9;18;36;70;106;108;109;112;114;117;122;123;130;138
503,14:21:33,5.05,16,4;5;9;18;36;70;106;108;109;112;114;117;122;123;130;138
504,14:21:34,5.83,16,4;5;9;17;18;36;70;106;108;109;112;114;117;122;123;130
505,14:21:34,5.09,17,4;5;9;17;18;36;70;106;108;109;112;114;117;122;123;130;138
506,14:21:34,5.01,17,4;5;9;17;18;36;70;106;108;109;112;114;117;122;123;130;138
507,14:21:34,4.75,16,4;5;9;17;18;36;70;106;108;109;112;114;117;122;123;130
508,14:21:34,4.57,16,4;5;9;17;18;36;70;106;108;109;112;114;117;122;123;130
509,14:21:35,4.50,16,4;5;9;17;18;36;70;106;108;109;112;114;117;122;123;130
510,14:21:35,5.15,17,4;5;9;17;18;36;70;106;108;109;112;114;117;122;123;130;138
511,14:21:35,4.76,16,4;5;9;17;18;36;70;106;108;109;112;114;117;122;123;130
512,14:21:35,4.59,17,4;5;9;17;18;36;70;106;108;109;112;114;117;122;123;130;143
513,14:21:35,4.72,16,4;5;9;17;18;36;106;108;109;112;114;117;122;123;130;143
514,14:21:36,4.17,16,4;5;9;17;18;36;106;108;109;112;114;117;122;123;130;143
515,14:21:36,4.59,16,4;5;9;17;18;36;106;108;109;112;114;117;122;123;130;143
516,14:21:36,5.32,16,4;5;9;17;18;36;106;108;109;112;114;117;122;123;130;143
517,14:21:36,5.03,16,4;5;9;17;18;36;106;108;109;112;114;117;122;123;130;143
518,14:21:36,4.67,16,4;5;9;17;18;36;106;108;109;112;114;117;122;123;130;143
519,14:21:37,5.12,16,4;5;9;17;18;36;106;108;109;112;114;117;122;123;130;143
520,14:21:37,4.57,16,4;5;9;17;18;36;106;108;109;112;114;117;122;123;130;143
521,14:21:37,1.67,17,4;5;9;17;18;36;106;108;109;112;114;117;122;123;130;143;145
522,14:21:38,4.56,17,4;5;9;17;18;36;106;108;109;112;114;117;122;123;130;143;145
523,14:21:38,4.46,16,4;5;9;17;18;36;106;108;109;112;114;117;122;123;130;145
524,14:21:38,4.66,16,4;5;9;17;18;36;106;108;109;112;114;117;122;123;130;145
525,14:21:38,4.40,16,4;5;9;17;18;36;106;108;109;112;114;117;122;123;130;145
526,14:21:39,4.12,16,4;5;9;17;18;36;106;108;109;112;114;117;122;123;130;145
527,14:21:39,4.34,15,4;5;9;17;18;36;106;108;109;112;114;117;122;123;130
528,14:21:39,4.74,15,4;5;9;17;18;36;106;108;109;112;114;117;122;123;130
529,14:21:39,4.49,15,4;5;9;17;18;36;106;108;109;112;114;117;122;123;130
530,14:21:39,4.59,15,4;5;9;17;18;36;106;108;109;112;114;117;122;123;130
531,14:21:40,4.53,15,4;5;9;17;18;36;106;108;109;112;114;117;122;123;130
532,14:21:40,4.43,15,4;5;9;17;18;36;106;108;109;112;114;117;122;123;130
533,14:21:40,3.72,15,4;5;9;17;18;36;106;108;109;112;114;117;122;123;130
534,14:21:40,4.84,15,4;5;9;17;18;36;106;108;109;112;114;117;122;123;130
535,14:21:41,4.72,15,4;5;9;17;18;36;106;108;109;112;114;117;122;123;130
536,14:21:41,5.90,15,4;5;9;17;18;36;106;108;109;112;114;117;122;123;130
537,14:21:41,5.48,15,4;5;9;17;18;36;106;108;109;112;114;117;122;123;130
538,14:21:41,5.54,16,4;5;9;17;18;36;106;108;109;112;114;117;122;123;130;148
539,14:21:41,5.95,16,4;5;9;17;18;36;106;108;109;112;114;117;122;123;130;143
540,14:21:41,5.46,15,4;5;9;18;36;106;108;109;112;114;117;122;123;130;143
541,14:21:42,5.56,15,4;5;9;18;36;106;108;109;112;114;117;122;123;130;143
542,14:21:42,5.42,15,4;5;9;18;36;106;108;109;112;114;117;122;123;130;143
543,14:21:42,5.74,16,4;5;9;18;36;106;108;109;112;114;117;122;123;130;143;148
544,14:21:42,3.78,16,4;5;9;18;36;106;108;109;112;114;117;122;123;130;143;148
545,14:21:43,3.83,16,4;5;9;18;36;106;108;109;112;114;117;122;123;130;143;148
546,14:21:43,5.54,16,4;5;9;18;36;106;108;109;112;114;117;122;123;130;143;148
547,14:21:43,4.97,16,4;5;9;18;36;106;108;109;112;114;117;122;123;130;143;148
548,14:21:43,6.25,16,4;5;9;18;36;106;108;109;112;114;117;122;123;130;143;148
549,14:21:43,5.36,16,4;5;9;18;36;106;108;109;112;114;117;122;123;130;143;148
550,14:21:43,6.57,16,4;5;9;18;36;106;108;109;112;114;117;122;123;130;143;148
551,14:21:44,3.94,16,4;5;9;18;36;106;108;109;112;114;117;122;123;130;143;148
552,14:21:44,3.30,16,4;5;9;18;36;106;108;109;112;114;117;122;123;130;143;148
553,14:21:44,5.25,16,4;5;9;18;36;106;108;109;112;114;117;122;123;130;143;148
554,14:21:44,5.47,16,4;5;9;18;36;106;108;109;112;114;117;122;123;130;143;148
555,14:21:45,4.99,17,4;5;9;18;36;106;108;109;112;114;117;122;123;130;143;148;149
556,14:21:45,5.66,17,4;5;9;18;36;106;108;109;112;114;117;122;123;130;143;148;149
557,14:21:45,4.88,17,4;5;9;18;36;106;108;109;112;114;117;122;123;130;143;148;149
558,14:21:45,5.46,17,4;5;9;18;36;106;108;109;112;114;117;122;123;130;143;148;149
559,14:21:45,5.93,17,4;5;9;18;36;106;108;109;112;114;117;122;123;130;143;148;149
560,14:21:45,4.64,17,4;5;9;18;36;106;108;109;112;114;117;122;123;130;143;148;149
561,14:21:46,5.77,16,4;5;9;18;36;106;108;109;112;114;117;122;123;130;143;148
562,14:21:46,5.43,16,4;5;9;18;36;106;108;109;112;114;117;122;123;130;143;148
563,14:21:46,4.02,16,4;5;9;18;36;106;108;109;112;114;117;122;123;130;143;148
564,14:21:46,5.86,16,4;5;9;18;36;106;108;109;112;114;117;122;123;130;143;148
565,14:21:47,3.61,16,4;5;9;18;36;106;108;109;112;114;117;122;123;130;143;148
566,14:21:47,5.20,16,4;5;9;18;36;106;108;109;112;114;117;122;123;130;143;148
567,14:21:47,5.96,16,4;5;9;18;36;106;108;109;112;114;117;122;123;130;143;148
568,14:21:47,3.93,16,4;5;9;18;36;106;108;109;112;114;117;122;123;130;143;148
569,14:21:47,5.83,16,4;5;9;18;36;106;108;109;112;114;117;122;123;130;143;148
570,14:21:48,3.12,16,4;5;9;18;36;106;108;109;112;114;117;122;123;130;143;148
571,14:21:48,5.10,17,4;5;9;18;36;106;108;109;112;114;117;122;123;130;143;148;150
572,14:21:48,5.35,18,4;5;9;18;36;106;108;109;112;114;117;122;123;130;143;148;150;151
573,14:21:48,5.55,18,4;5;9;18;36;106;108;109;112;114;117;122;123;130;143;148;150;151
574,14:21:49,4.87,18,4;5;9;18;36;106;108;109;112;114;117;122;123;130;143;148;150;151
575,14:21:49,3.56,18,4;5;9;18;36;106;108;109;112;114;117;122;123;130;143;148;150;151
576,14:21:49,4.52,18,4;5;9;18;36;106;108;109;112;114;117;122;123;130;143;148;150;151
577,14:21:49,6.06,18,4;5;9;18;36;106;108;109;112;114;117;122;123;130;143;148;150;151
578,14:21:49,5.06,18,4;5;9;18;36;106;108;109;112;114;117;122;123;130;143;148;150;151
579,14:21:49,5.01,18,4;5;9;18;36;106;108;109;112;114;117;122;123;130;143;148;150;151
580,14:21:50,6.06,18,4;5;9;18;36;106;108;109;112;114;117;122;123;130;143;148;150;151
581,14:21:50,4.43,18,4;5;9;18;36;106;108;109;112;114;117;122;123;130;143;148;150;151
582,14:21:50,5.22,18,4;5;9;18;36;106;108;109;112;114;117;122;123;130;143;148;150;151
583,14:21:50,5.74,18,4;5;9;18;36;106;108;109;112;114;117;122;123;130;143;148;150;151
584,14:21:50,5.03,18,4;5;9;18;36;106;108;109;112;114;117;122;123;130;143;148;150;151
585,14:21:51,4.86,18,4;5;9;18;36;106;108;109;112;114;117;122;123;130;143;148;150;151
586,14:21:51,5.16,18,4;5;9;18;36;106;108;109;112;114;117;122;123;130;143;148;150;151
587,14:21:51,3.94,18,4;5;9;18;36;106;108;109;112;114;117;122;123;130;143;148;150;151
588,14:21:51,5.29,18,4;5;9;18;36;106;108;109;112;114;117;122;123;130;143;148;150;151
589,14:21:52,4.04,18,4;5;9;18;36;106;108;109;112;114;117;122;123;130;143;148;150;151
590,14:21:52,4.41,18,4;5;9;18;36;106;108;109;112;114;117;122;123;130;143;148;150;151
591,14:21:52,5.32,18,4;5;9;18;36;106;108;109;112;114;117;122;123;130;143;148;150;151
592,14:21:52,3.70,18,4;5;9;18;36;106;108;109;112;114;117;122;123;130;143;148;150;151
593,14:21:52,4.68,18,4;5;9;18;36;106;108;109;112;114;117;122;123;130;143;148;150;151
594,14:21:53,5.29,18,4;5;9;18;36;106;108;109;112;114;117;122;123;130;143;148;150;151
595,14:21:53,5.04,18,4;5;9;18;36;106;108;109;112;114;117;122;123;130;143;148;150;151
596,14:21:53,4.97,18,4;5;9;18;36;106;108;109;112;114;117;122;123;130;143;148;150;151
597,14:21:53,5.55,18,4;5;9;18;36;106;108;109;112;114;117;122;123;130;143;148;150;151
598,14:21:53,6.43,18,4;5;9;18;36;106;108;109;112;114;117;122;123;130;143;148;150;151
599,14:21:54,3.86,18,4;5;9;18;36;106;108;109;112;114;117;122;123;130;143;148;150;151
600,14:21:54,3.24,18,4;5;9;18;36;106;108;109;112;114;117;122;123;130;143;148;150;151
601,14:21:54,4.85,18,4;5;9;18;36;108;109;112;114;117;122;123;130;143;148;150;151;153
602,14:21:54,5.27,18,4;5;9;18;36;108;109;112;114;117;122;123;130;143;148;150;151;153
603,14:21:55,5.21,18,4;5;9;18;36;108;109;112;114;117;122;123;130;143;148;150;151;153
604,14:21:55,4.79,18,4;5;9;18;36;108;109;112;114;117;122;123;130;143;148;150;151;153
605,14:21:55,4.72,18,4;5;9;18;36;108;109;112;114;117;122;123;130;143;148;150;151;153
606,14:21:55,5.71,19,4;5;9;18;36;106;108;109;112;114;117;122;123;130;143;148;150;151;153
607,14:21:55,4.26,19,4;5;9;18;36;106;108;109;112;114;117;122;123;130;143;148;150;151;153
608,14:21:56,3.69,19,4;5;9;18;36;106;108;109;112;114;117;122;123;130;143;148;150;151;153
609,14:21:56,4.64,19,4;5;9;18;36;106;108;109;112;114;117;122;123;130;143;148;150;151;153
610,14:21:56,4.41,19,4;5;9;18;36;106;108;109;112;114;117;122;123;130;143;148;150;151;153
611,14:21:56,4.84,18,4;5;9;18;36;106;108;109;114;117;122;123;130;143;148;150;151;153
612,14:21:56,4.89,18,4;5;9;18;36;106;108;109;114;117;122;123;130;143;148;150;151;153
613,14:21:57,5.53,18,4;5;9;18;36;106;108;109;114;117;122;123;130;143;148;150;151;153
614,14:21:57,5.22,17,4;5;9;18;36;106;108;109;114;117;122;123;130;143;150;151;153
615,14:21:57,4.37,17,4;5;9;18;36;106;108;109;114;117;122;123;130;143;150;151;153
616,14:21:57,4.90,17,4;5;9;18;36;106;108;109;114;117;122;123;130;143;150;151;153
617,14:21:57,5.22,17,4;5;9;18;36;106;108;109;114;117;122;123;130;143;150;151;153
618,14:21:58,6.07,17,4;5;9;18;36;106;108;109;114;117;122;123;130;143;150;151;153
619,14:21:58,4.50,18,4;5;9;18;36;106;108;109;112;114;117;122;123;130;143;150;151;153
620,14:21:58,5.68,17,4;5;9;18;36;106;108;109;112;114;122;123;130;143;150;151;153
621,14:21:58,5.49,17,4;5;9;18;36;106;108;109;112;114;122;123;130;143;150;151;153
622,14:21:58,4.92,17,4;5;9;18;36;106;108;109;112;114;122;123;130;143;150;151;153
623,14:21:59,4.21,17,4;5;9;18;36;106;108;109;112;114;122;123;130;143;150;151;153
624,14:21:59,5.32,17,4;5;9;18;36;106;108;109;112;114;122;123;130;143;150;151;153
625,14:21:59,4.69,17,4;5;9;18;36;106;108;109;112;114;122;123;130;143;150;151;153
626,14:21:59,4.44,17,4;5;9;18;36;106;108;109;112;114;122;123;130;143;150;151;153
627,14:21:59,5.86,17,4;5;9;18;36;106;108;109;112;114;122;123;130;143;150;151;153
628,14:22:00,5.82,17,4;5;9;18;36;106;108;109;112;114;122;123;130;143;150;151;153
629,14:22:00,4.43,17,4;5;9;18;36;106;108;109;112;114;122;123;130;143;150;151;153
630,14:22:00,4.32,17,4;5;9;18;36;106;108;109;112;114;122;123;130;143;150;151;153
