frame,timestamp,fps,num_tracks,track_ids
28,15:29:05,8.90,13,14;13;11;10;9;8;7;6;5;4;3;2;1
29,15:29:05,8.96,12,13;11;10;9;8;7;6;5;4;3;2;1
30,15:29:05,8.94,12,13;11;10;9;8;7;6;5;4;3;2;1
31,15:29:05,8.80,12,13;11;10;9;8;7;6;5;4;3;2;1
32,15:29:05,6.62,11,13;11;10;9;8;6;5;4;3;2;1
33,15:29:05,8.76,12,14;13;11;10;9;8;6;5;4;3;2;1
34,15:29:05,9.02,12,14;13;11;10;9;8;6;5;4;3;2;1
35,15:29:06,9.21,12,14;13;11;10;9;8;6;5;4;3;2;1
36,15:29:06,5.91,12,14;13;11;10;9;8;6;5;4;3;2;1
37,15:29:06,8.63,11,13;11;10;9;8;6;5;4;3;2;1
38,15:29:06,7.22,12,13;12;11;10;9;8;6;5;4;3;2;1
39,15:29:06,9.38,12,13;12;11;10;9;8;6;5;4;3;2;1
40,15:29:06,9.16,12,13;12;11;10;9;8;6;5;4;3;2;1
41,15:29:06,10.58,13,14;13;12;11;10;9;8;6;5;4;3;2;1
42,15:29:06,8.33,12,13;12;11;10;9;8;6;5;4;3;2;1
43,15:29:07,7.65,12,13;12;11;10;9;8;6;5;4;3;2;1
44,15:29:07,7.23,11,13;11;10;9;8;6;5;4;3;2;1
45,15:29:07,6.75,11,13;11;10;9;8;6;5;4;3;2;1
46,15:29:07,6.71,12,17;13;11;10;9;8;6;5;4;3;2;1
47,15:29:07,6.15,12,17;13;11;10;9;8;6;5;4;3;2;1
48,15:29:07,6.83,13,17;14;13;11;10;9;8;6;5;4;3;2;1
49,15:29:08,6.22,13,17;14;13;11;10;9;8;6;5;4;3;2;1
50,15:29:08,6.15,14,18;17;14;13;11;10;9;8;6;5;4;3;2;1
51,15:29:08,6.22,14,18;17;13;11;10;9;8;7;6;5;4;3;2;1
52,15:29:08,5.14,14,18;17;13;11;10;9;8;7;6;5;4;3;2;1
53,15:29:08,5.62,14,18;17;13;11;10;9;8;7;6;5;4;3;2;1
54,15:29:08,5.51,14,18;17;13;11;10;9;8;7;6;5;4;3;2;1
55,15:29:09,5.70,14,18;17;13;11;10;9;8;7;6;5;4;3;2;1
56,15:29:09,6.13,14,18;17;13;11;10;9;8;7;6;5;4;3;2;1
57,15:29:09,6.51,13,18;17;13;11;10;9;8;7;6;5;4;3;2
58,15:29:09,8.66,14,18;17;14;13;11;10;9;8;7;6;5;4;3;2
59,15:29:09,6.61,14,18;17;14;13;11;10;9;8;7;6;5;4;3;2
60,15:29:09,5.71,13,18;17;13;11;10;9;8;7;6;5;4;3;2
61,15:29:09,7.87,13,18;17;13;11;10;9;8;7;6;5;4;3;2
62,15:29:10,8.55,14,21;18;17;13;11;10;9;8;7;6;5;4;3;2
63,15:29:10,8.75,14,21;18;17;13;11;10;9;8;7;6;5;4;3;2
64,15:29:10,9.01,14,21;18;17;13;11;10;9;8;7;6;5;4;3;2
65,15:29:10,9.02,15,21;18;17;14;13;11;10;9;8;7;6;5;4;3;2
66,15:29:10,6.18,15,21;18;17;14;13;11;10;9;8;7;6;5;4;3;2
67,15:29:10,8.12,15,22;21;18;17;13;11;10;9;8;7;6;5;4;3;2
68,15:29:10,7.36,16,23;22;21;18;17;13;11;10;9;8;7;6;5;4;3;2
69,15:29:11,4.62,16,23;22;21;18;17;13;11;10;9;8;7;6;5;4;3;2
70,15:29:11,7.16,16,23;22;21;18;17;13;11;10;9;8;7;6;5;4;3;2
71,15:29:12,1.22,16,23;22;21;18;17;13;11;10;9;8;7;6;5;4;3;2
72,15:29:12,3.49,16,23;22;21;18;17;13;11;10;9;8;7;6;5;4;3;2
73,15:29:12,6.55,16,23;22;21;18;17;13;11;10;9;8;7;6;5;4;3;2
74,15:29:12,7.99,16,23;22;21;18;17;13;11;10;9;8;7;6;5;4;3;2
75,15:29:12,6.25,16,23;22;21;18;17;13;11;10;9;8;7;6;5;4;3;2
76,15:29:12,7.17,16,23;22;21;18;17;13;11;10;9;8;7;6;5;4;3;2
77,15:29:12,7.97,16,23;22;21;18;17;13;11;10;9;8;7;6;5;4;3;2
78,15:29:13,7.44,15,22;21;18;17;13;11;10;9;8;7;6;5;4;3;2
79,15:29:13,6.77,15,22;21;18;17;13;11;10;9;8;7;6;5;4;3;2
80,15:29:13,5.36,15,22;21;18;17;13;11;10;9;8;7;6;5;4;3;2
81,15:29:13,6.80,15,28;22;21;18;17;13;11;10;9;8;7;5;4;3;2
82,15:29:13,6.34,15,28;22;21;18;17;13;11;10;9;8;7;5;4;3;2
83,15:29:13,6.50,15,28;22;21;18;17;13;11;10;9;8;7;5;4;3;2
84,15:29:14,5.99,15,28;22;21;18;17;13;11;10;9;8;7;5;4;3;2
85,15:29:14,9.03,15,28;22;21;18;17;13;11;10;9;8;7;5;4;3;2
86,15:29:14,8.08,15,28;22;21;18;17;13;11;10;9;8;7;5;4;3;2
87,15:29:14,6.33,15,28;22;21;18;17;13;11;10;9;8;7;5;4;3;2
88,15:29:14,8.65,14,28;22;21;18;17;13;10;9;8;7;5;4;3;2
89,15:29:14,8.25,14,28;22;21;18;17;13;10;9;8;7;5;4;3;2
90,15:29:14,7.87,14,28;22;21;18;17;13;10;9;8;7;5;4;3;2
91,15:29:14,8.05,15,30;28;22;21;18;17;13;10;9;8;7;5;4;3;2
92,15:29:15,7.66,15,30;28;22;21;18;17;13;10;9;8;7;5;4;3;2
93,15:29:15,10.30,14,30;28;22;21;18;17;13;10;9;8;7;5;4;3
94,15:29:15,10.49,14,30;28;22;21;18;17;13;10;9;8;7;5;4;3
95,15:29:15,8.79,12,30;28;21;18;17;13;10;9;8;7;5;4
96,15:29:15,6.26,13,32;30;28;21;18;17;13;10;9;8;7;5;4
97,15:29:15,9.27,13,32;30;28;21;18;17;13;10;9;8;7;5;4
98,15:29:15,9.33,13,32;30;28;21;18;17;13;10;9;8;7;5;4
99,15:29:15,9.30,13,32;30;28;21;18;17;13;10;9;8;7;5;4
100,15:29:16,7.02,13,32;30;28;21;18;17;13;10;9;8;7;5;4
101,15:29:16,6.48,13,32;30;28;21;18;17;13;10;9;8;7;5;4
102,15:29:16,8.60,13,32;30;28;21;18;17;13;10;9;8;7;5;4
103,15:29:16,9.92,13,32;30;28;21;18;17;13;10;9;8;7;5;4
104,15:29:16,8.98,13,32;30;28;21;18;17;13;10;9;8;7;5;4
105,15:29:16,8.48,14,32;30;28;22;21;18;17;13;10;9;8;7;5;4
106,15:29:16,8.10,14,32;30;28;22;21;18;17;13;10;9;8;7;5;4
107,15:29:16,7.08,14,32;30;28;22;21;18;17;13;10;9;8;7;5;4
108,15:29:17,6.48,14,32;30;28;22;21;18;17;13;10;9;8;7;5;4
109,15:29:17,6.98,14,32;30;28;22;21;18;17;13;10;9;8;7;5;4
110,15:29:17,6.93,13,32;30;28;22;21;18;17;13;10;9;8;5;4
111,15:29:17,7.58,13,32;30;28;22;21;18;17;13;10;9;8;5;4
112,15:29:17,7.30,14,35;32;30;28;22;21;18;17;13;10;9;8;5;4
113,15:29:17,6.95,14,35;32;30;28;22;21;18;17;13;10;9;8;5;4
114,15:29:17,8.08,13,32;30;28;22;21;18;17;13;10;9;8;5;4
115,15:29:17,6.46,13,32;30;28;22;21;18;17;13;10;9;8;5;4
116,15:29:18,8.37,12,32;28;22;21;18;17;13;10;9;8;5;4
117,15:29:18,7.63,13,35;32;28;22;21;18;17;13;10;9;8;5;4
118,15:29:18,7.63,13,35;32;28;22;21;18;17;13;10;9;8;5;4
119,15:29:18,7.38,14,36;35;32;28;22;21;18;17;13;10;9;8;5;4
120,15:29:18,7.44,14,36;35;32;28;22;21;18;17;13;10;9;8;5;4
121,15:29:18,7.59,14,36;35;32;28;22;21;18;17;13;10;9;8;5;4
122,15:29:18,8.77,14,36;35;32;28;22;21;18;17;13;10;9;8;5;4
123,15:29:19,7.52,14,36;35;32;28;22;21;18;17;13;10;9;8;5;4
124,15:29:19,8.65,14,36;35;32;28;22;21;18;17;13;10;9;8;5;4
125,15:29:19,8.09,15,37;36;35;32;28;22;21;18;17;13;10;9;8;5;4
126,15:29:19,8.18,15,37;36;35;32;28;22;21;18;17;13;10;9;8;5;4
127,15:29:19,9.38,16,37;36;35;32;30;28;22;21;18;17;13;10;9;8;5;4
128,15:29:19,7.89,16,37;36;35;32;30;28;22;21;18;17;13;10;9;8;5;4
129,15:29:19,7.33,15,37;36;32;30;28;22;21;18;17;13;10;9;8;5;4
130,15:29:19,8.61,14,37;36;30;28;22;21;18;17;13;10;9;8;5;4
131,15:29:19,8.89,14,37;36;30;28;22;21;18;17;13;10;9;8;5;4
132,15:29:20,9.02,14,37;36;30;28;22;21;18;17;13;10;9;8;5;4
133,15:29:20,8.87,14,37;36;30;28;22;21;18;17;13;10;9;8;5;4
134,15:29:20,10.00,16,39;37;36;32;30;28;22;21;18;17;13;10;9;8;5;4
135,15:29:20,10.29,16,39;37;36;32;30;28;22;21;18;17;13;10;9;8;5;4
136,15:29:20,9.84,16,39;37;36;32;30;28;22;21;18;17;13;10;9;8;5;4
137,15:29:20,8.77,16,39;37;36;32;30;28;22;21;18;17;13;10;9;8;5;4
138,15:29:20,7.59,16,39;37;36;32;30;28;22;21;18;17;13;10;9;8;5;4
139,15:29:20,7.76,17,40;39;37;36;32;30;28;22;21;18;17;13;10;9;8;5;4
140,15:29:21,6.79,16,39;37;36;32;30;28;22;21;18;17;13;10;9;8;5;4
141,15:29:21,8.04,16,39;37;36;32;30;28;22;21;18;17;13;10;9;8;5;4
142,15:29:21,7.62,16,39;37;36;32;30;28;22;21;18;17;13;10;9;8;5;4
143,15:29:21,7.40,16,39;37;36;32;30;28;22;21;18;17;13;10;9;8;5;4
144,15:29:21,8.76,16,39;37;36;32;30;28;22;21;18;17;13;10;9;8;5;4
145,15:29:21,8.31,16,39;37;36;32;30;28;22;21;18;17;13;10;9;8;5;4
146,15:29:21,7.51,16,39;37;36;32;30;28;22;21;18;17;13;10;9;8;5;4
147,15:29:21,7.82,16,39;37;36;32;30;28;22;21;18;17;13;10;9;8;5;4
148,15:29:22,7.48,16,39;37;36;32;30;28;22;21;18;17;13;10;9;8;5;4
149,15:29:22,8.92,16,39;37;36;32;30;28;22;21;18;17;13;10;9;8;5;4
150,15:29:22,9.52,16,39;37;36;32;30;28;22;21;18;17;13;10;9;8;5;4
151,15:29:22,9.08,16,39;37;36;32;30;28;22;21;18;17;13;10;9;8;5;4
152,15:29:22,8.00,16,39;37;36;32;30;28;22;21;18;17;13;10;9;8;5;4
153,15:29:22,8.60,16,39;37;36;32;30;28;22;21;18;17;13;10;9;8;5;4
154,15:29:22,9.73,16,39;37;36;32;30;28;22;21;18;17;13;10;9;8;5;4
155,15:29:22,8.71,16,39;37;36;32;30;28;22;21;18;17;13;10;9;8;5;4
156,15:29:22,9.06,16,39;37;36;32;30;28;22;21;18;17;13;10;9;8;5;4
157,15:29:23,8.26,16,39;37;36;32;30;28;22;21;18;17;13;10;9;8;5;4
158,15:29:23,8.89,16,39;37;36;32;30;28;22;21;18;17;13;10;9;8;5;4
159,15:29:23,9.94,16,39;37;36;32;30;28;22;21;18;17;13;10;9;8;5;4
160,15:29:23,10.10,16,39;37;36;32;30;28;22;21;18;17;13;10;9;8;5;4
161,15:29:23,10.00,16,39;37;36;32;30;28;22;21;18;17;13;10;9;8;5;4
162,15:29:23,9.37,16,39;37;36;32;30;28;22;21;18;17;13;10;9;8;5;4
163,15:29:23,8.57,16,39;37;36;32;30;28;22;21;18;17;13;10;9;8;5;4
164,15:29:23,9.23,16,39;37;36;32;30;28;22;21;18;17;13;10;9;8;5;4
165,15:29:23,9.45,16,39;37;36;32;30;28;22;21;18;17;13;10;9;8;5;4
166,15:29:24,8.26,15,39;37;36;32;30;28;22;18;17;13;10;9;8;5;4
167,15:29:24,8.88,15,39;37;36;32;30;28;22;18;17;13;10;9;8;5;4
168,15:29:24,8.83,15,39;37;36;32;30;28;22;18;17;13;10;9;8;5;4
169,15:29:24,8.50,15,39;37;36;32;30;28;22;18;17;13;10;9;8;5;4
170,15:29:24,9.17,15,39;37;36;32;30;28;22;18;17;13;10;9;8;5;4
171,15:29:24,9.08,15,39;37;36;32;30;28;22;18;17;13;10;9;8;5;4
172,15:29:24,9.21,15,39;37;36;32;30;28;22;18;17;13;10;9;8;5;4
173,15:29:24,8.50,15,39;37;36;32;30;28;22;18;17;13;10;9;8;5;4
174,15:29:24,8.23,15,39;37;36;32;30;28;22;18;17;13;10;9;8;5;4
175,15:29:25,7.20,15,39;37;36;32;30;28;22;18;17;13;10;9;8;5;4
176,15:29:25,7.43,15,39;37;36;32;30;28;22;18;17;13;10;9;8;5;4
177,15:29:25,7.46,15,39;37;36;32;30;28;22;18;17;13;10;9;8;5;4
178,15:29:25,7.26,15,39;37;36;32;30;28;22;18;17;13;10;9;8;5;4
179,15:29:25,8.07,15,39;37;36;32;30;28;22;18;17;13;10;9;8;5;4
180,15:29:25,8.97,15,39;37;36;32;30;28;22;18;17;13;10;9;8;5;4
181,15:29:25,8.71,15,39;37;36;32;30;28;22;18;17;13;10;9;8;5;4
182,15:29:25,8.97,15,39;37;36;32;30;28;22;18;17;13;10;9;8;5;4
183,15:29:26,7.97,15,39;37;36;32;30;28;22;18;17;13;10;9;8;5;4
184,15:29:26,9.38,15,39;37;36;32;30;28;22;18;17;13;10;9;8;5;4
185,15:29:26,9.22,15,39;37;36;32;30;28;22;18;17;13;10;9;8;5;4
186,15:29:26,8.41,15,39;37;36;32;30;28;22;18;17;13;10;9;8;5;4
187,15:29:26,8.95,15,39;37;36;32;30;28;22;18;17;13;10;9;8;5;4
188,15:29:26,8.40,15,39;37;36;32;30;28;22;18;17;13;10;9;8;5;4
189,15:29:26,8.51,14,39;37;36;32;30;28;22;18;17;10;9;8;5;4
190,15:29:26,8.87,14,39;37;36;32;30;28;22;18;17;10;9;8;5;4
191,15:29:26,8.77,14,39;37;36;32;30;28;22;18;17;10;9;8;5;4
192,15:29:27,8.12,14,39;37;36;32;30;28;22;18;17;10;9;8;5;4
193,15:29:27,8.70,14,39;37;36;32;30;28;22;18;17;10;9;8;5;4
194,15:29:27,7.70,14,39;37;36;32;30;28;22;18;17;10;9;8;5;4
195,15:29:27,8.00,14,39;37;36;32;30;28;22;18;17;10;9;8;5;4
196,15:29:27,7.18,14,39;37;36;32;30;28;22;18;17;10;9;8;5;4
197,15:29:27,8.92,14,39;37;36;32;30;28;22;18;17;10;9;8;5;4
198,15:29:27,5.82,14,39;37;36;32;30;28;22;18;17;10;9;8;5;4
199,15:29:28,9.18,14,39;37;36;32;30;28;22;18;17;10;9;8;5;4
200,15:29:28,8.92,14,39;37;36;32;30;28;22;18;17;10;9;8;5;4
201,15:29:28,7.25,14,39;37;36;32;30;28;22;18;17;10;9;8;5;4
202,15:29:28,7.84,14,39;37;36;32;30;28;22;18;17;10;9;8;5;4
203,15:29:28,8.84,14,39;37;36;32;30;28;22;18;17;10;9;8;5;4
204,15:29:28,7.37,14,39;37;36;32;30;28;22;18;17;10;9;8;5;4
205,15:29:28,8.12,14,39;37;36;32;30;28;22;18;17;10;9;8;5;4
206,15:29:28,7.07,14,39;37;36;32;30;28;22;18;17;10;9;8;5;4
207,15:29:29,7.18,14,39;37;36;32;30;28;22;18;17;10;9;8;5;4
208,15:29:29,8.55,14,39;37;36;32;30;28;22;18;17;10;9;8;5;4
209,15:29:29,6.46,14,39;37;36;32;30;28;22;18;17;10;9;8;5;4
210,15:29:29,8.37,15,49;39;37;36;32;30;28;22;18;17;10;9;8;5;4
211,15:29:29,8.19,15,49;39;37;36;32;30;28;22;18;17;10;9;8;5;4
212,15:29:29,4.19,15,49;39;37;36;32;30;28;22;18;17;10;9;8;5;4
213,15:29:29,7.63,15,49;39;37;36;32;30;28;22;18;17;10;9;8;5;4
214,15:29:30,7.57,15,49;39;37;36;32;30;28;22;18;17;10;9;8;5;4
215,15:29:30,7.30,15,49;39;37;36;32;30;28;22;18;17;10;9;8;5;4
216,15:29:30,6.79,14,49;39;37;36;32;30;28;22;18;10;9;8;5;4
217,15:29:30,8.01,14,49;39;37;36;32;30;28;22;18;10;9;8;5;4
218,15:29:30,7.57,15,49;48;39;37;36;32;30;28;22;18;10;9;8;5;4
219,15:29:30,7.37,15,49;48;39;37;36;32;30;28;22;18;10;9;8;5;4
220,15:29:30,7.87,15,49;48;39;37;36;32;30;28;22;18;10;9;8;5;4
221,15:29:30,8.08,15,49;48;39;37;36;32;30;28;22;18;10;9;8;5;4
222,15:29:31,9.28,15,49;48;39;37;36;32;30;28;22;18;10;9;8;5;4
223,15:29:31,9.42,15,49;48;39;37;36;32;30;28;22;18;10;9;8;5;4
224,15:29:31,10.30,15,49;48;39;37;36;32;30;28;22;18;10;9;8;5;4
225,15:29:31,9.30,15,49;48;39;37;36;32;30;28;22;18;10;9;8;5;4
226,15:29:31,9.02,15,49;48;39;37;36;32;30;28;22;18;10;9;8;5;4
227,15:29:31,7.78,15,49;48;39;37;36;32;30;28;22;18;10;9;8;5;4
228,15:29:31,7.92,15,49;48;39;37;36;32;30;28;22;18;10;9;8;5;4
229,15:29:31,9.17,15,49;48;39;37;36;32;30;28;22;18;10;9;8;5;4
230,15:29:31,9.88,16,52;49;48;39;37;36;32;30;28;22;18;10;9;8;5;4
231,15:29:32,8.82,16,52;49;48;39;37;36;32;30;28;22;18;10;9;8;5;4
232,15:29:32,5.78,16,52;49;48;39;37;36;32;30;28;22;18;10;9;8;5;4
233,15:29:32,7.43,16,52;49;48;39;37;36;32;30;28;22;18;10;9;8;5;4
234,15:29:32,8.31,16,52;49;48;39;37;36;32;30;28;22;18;10;9;8;5;4
235,15:29:32,7.52,16,52;49;48;39;37;36;32;30;28;22;18;10;9;8;5;4
236,15:29:32,7.22,16,52;49;48;39;37;36;32;30;28;22;18;10;9;8;5;4
237,15:29:32,8.01,16,52;49;48;39;37;36;32;30;28;22;18;10;9;8;5;4
238,15:29:33,7.81,16,52;49;48;39;37;36;32;30;28;22;18;10;9;8;5;4
239,15:29:33,8.52,16,52;49;48;39;37;36;32;30;28;22;18;10;9;8;5;4
240,15:29:33,8.35,16,52;49;48;39;37;36;32;30;28;22;18;10;9;8;5;4
241,15:29:33,8.24,16,52;49;48;39;37;36;32;30;28;22;18;10;9;8;5;4
242,15:29:33,7.04,16,52;49;48;39;37;36;32;30;28;22;18;10;9;8;5;4
243,15:29:33,8.76,16,52;49;48;39;37;36;32;30;28;22;18;10;9;8;5;4
244,15:29:33,6.61,16,52;49;48;39;37;36;32;30;28;22;18;10;9;8;5;4
245,15:29:33,7.81,15,52;49;39;37;36;32;30;28;22;18;10;9;8;5;4
246,15:29:34,8.14,15,52;49;39;37;36;32;30;28;22;18;10;9;8;5;4
247,15:29:34,7.15,15,52;49;39;37;36;32;30;28;22;18;10;9;8;5;4
248,15:29:34,8.41,15,52;49;39;37;36;32;30;28;22;18;10;9;8;5;4
249,15:29:34,7.08,16,52;49;48;39;37;36;32;30;28;22;18;10;9;8;5;4
250,15:29:34,6.02,15,52;49;39;37;36;32;30;28;22;18;10;9;8;5;4
251,15:29:34,6.97,15,52;49;39;37;36;32;30;28;22;18;10;9;8;5;4
252,15:29:34,5.64,15,52;49;39;37;36;32;30;28;22;18;10;9;8;5;4
253,15:29:35,5.64,16,55;52;49;39;37;36;32;30;28;22;18;10;9;8;5;4
254,15:29:35,5.71,15,52;49;39;37;36;32;30;28;22;18;10;9;8;5;4
255,15:29:35,6.39,15,52;49;39;37;36;32;30;28;22;18;10;9;8;5;4
256,15:29:35,6.30,15,52;49;39;37;36;32;30;28;22;18;10;9;8;5;4
257,15:29:35,6.21,16,55;52;49;39;37;36;32;30;28;22;18;10;9;8;5;4
258,15:29:35,6.46,15,52;49;39;37;36;32;30;28;22;18;10;9;8;5;4
259,15:29:36,7.92,15,52;49;39;37;36;32;30;28;22;18;10;9;8;5;4
260,15:29:36,6.77,15,52;49;39;37;36;32;30;28;22;18;10;9;8;5;4
261,15:29:36,6.62,16,55;52;49;39;37;36;32;30;28;22;18;10;9;8;5;4
262,15:29:36,7.34,16,55;52;49;39;37;36;32;30;28;22;18;10;9;8;5;4
263,15:29:36,6.57,16,55;52;49;39;37;36;32;30;28;22;18;10;9;8;5;4
264,15:29:36,6.89,16,55;52;49;39;37;36;32;30;28;22;18;10;9;8;5;4
265,15:29:36,7.05,16,55;52;49;39;37;36;32;30;28;22;18;10;9;8;5;4
266,15:29:37,9.31,15,52;49;39;37;36;32;30;28;22;18;10;9;8;5;4
267,15:29:37,7.11,15,52;49;39;37;36;32;30;28;22;18;10;9;8;5;4
268,15:29:37,6.35,15,52;49;39;37;36;32;30;28;22;18;10;9;8;5;4
269,15:29:37,6.08,16,55;52;49;39;37;36;32;30;28;22;18;10;9;8;5;4
270,15:29:37,7.39,16,55;52;49;39;37;36;32;30;28;22;18;10;9;8;5;4
271,15:29:37,8.24,16,55;52;49;39;37;36;32;30;28;22;18;10;9;8;5;4
272,15:29:37,8.61,16,55;52;49;39;37;36;32;30;28;22;18;10;9;8;5;4
273,15:29:38,7.28,16,55;52;49;39;37;36;32;30;28;22;18;10;9;8;5;4
274,15:29:38,7.61,17,55;52;49;48;39;37;36;32;30;28;22;18;10;9;8;5;4
275,15:29:38,8.83,17,55;52;49;48;39;37;36;32;30;28;22;18;10;9;8;5;4
276,15:29:38,8.42,16,55;52;49;39;37;36;32;30;28;22;18;10;9;8;5;4
277,15:29:38,8.54,15,52;49;39;37;36;32;30;28;22;18;10;9;8;5;4
278,15:29:38,8.55,15,52;49;39;37;36;32;30;28;22;18;10;9;8;5;4
279,15:29:38,9.76,16,52;49;48;39;37;36;32;30;28;22;18;10;9;8;5;4
280,15:29:38,9.55,16,52;49;48;39;37;36;32;30;28;22;18;10;9;8;5;4
281,15:29:38,9.49,16,52;49;48;39;37;36;32;30;28;22;18;10;9;8;5;4
282,15:29:39,9.85,16,52;49;48;39;37;36;32;30;28;22;18;10;9;8;5;4
283,15:29:39,9.86,16,52;49;48;39;37;36;32;30;28;22;18;10;9;8;5;4
284,15:29:39,7.43,16,52;49;48;39;37;36;32;30;28;22;18;10;9;8;5;4
285,15:29:39,5.42,17,55;52;49;48;39;37;36;32;30;28;22;18;10;9;8;5;4
286,15:29:39,5.29,17,55;52;49;48;39;37;36;32;30;28;22;18;10;9;8;5;4
287,15:29:39,5.22,17,55;52;49;48;39;37;36;32;30;28;22;18;10;9;8;5;4
288,15:29:40,5.55,16,55;52;49;39;37;36;32;30;28;22;18;10;9;8;5;4
289,15:29:40,6.15,16,55;52;49;39;37;36;32;30;28;22;18;10;9;8;5;4
290,15:29:40,6.16,18,60;59;55;52;49;39;37;36;32;30;28;22;18;10;9;8;5;4
291,15:29:40,6.16,18,60;59;55;52;49;39;37;36;32;30;28;22;18;10;9;8;5;4
292,15:29:40,5.41,18,60;59;55;52;49;39;37;36;32;30;28;22;18;10;9;8;5;4
293,15:29:40,6.04,17,60;59;52;49;39;37;36;32;30;28;22;18;10;9;8;5;4
294,15:29:40,7.30,16,60;52;49;39;37;36;32;30;28;22;18;10;9;8;5;4
295,15:29:41,8.29,17,60;52;49;48;39;37;36;32;30;28;22;18;10;9;8;5;4
296,15:29:41,8.29,18,60;55;52;49;48;39;37;36;32;30;28;22;18;10;9;8;5;4
297,15:29:41,9.43,18,60;55;52;49;48;39;37;36;32;30;28;22;18;10;9;8;5;4
298,15:29:41,7.98,17,60;52;49;48;39;37;36;32;30;28;22;18;10;9;8;5;4
299,15:29:41,5.85,17,60;52;49;48;39;37;36;32;30;28;22;18;10;9;8;5;4
300,15:29:41,6.94,17,60;52;49;48;39;37;36;32;30;28;22;18;10;9;8;5;4
301,15:29:41,8.50,17,60;52;49;48;39;37;36;32;30;28;22;18;10;9;8;5;4
302,15:29:42,7.88,16,60;52;49;48;39;37;32;30;28;22;18;10;9;8;5;4
303,15:29:42,8.01,16,60;52;49;48;39;37;32;30;28;22;18;10;9;8;5;4
304,15:29:42,9.36,16,60;52;49;48;39;37;32;30;28;22;18;10;9;8;5;4
305,15:29:42,8.57,16,60;52;49;48;39;37;32;30;28;22;18;10;9;8;5;4
306,15:29:42,7.45,16,60;52;49;48;39;37;32;30;28;22;18;10;9;8;5;4
307,15:29:42,7.62,16,60;52;49;48;39;37;32;30;28;22;18;10;9;8;5;4
308,15:29:42,7.02,16,60;52;49;48;39;37;32;30;28;22;18;10;9;8;5;4
309,15:29:42,6.29,16,60;52;49;48;39;37;32;30;28;22;18;10;9;8;5;4
310,15:29:43,5.89,16,60;52;49;48;39;37;32;30;28;22;18;10;9;8;5;4
311,15:29:43,5.72,16,60;52;49;48;39;37;32;30;28;22;18;10;9;8;5;4
312,15:29:43,6.53,16,60;52;49;48;39;37;32;30;28;22;18;10;9;8;5;4
313,15:29:43,5.81,16,60;52;49;48;39;37;32;30;28;22;18;10;9;8;5;4
314,15:29:43,7.07,16,60;52;49;48;39;37;32;30;28;22;18;10;9;8;5;4
315,15:29:43,6.71,16,60;52;49;48;39;37;32;30;28;22;18;10;9;8;5;4
316,15:29:44,6.49,15,60;49;48;39;37;32;30;28;22;18;10;9;8;5;4
317,15:29:44,5.79,15,60;49;48;39;37;32;30;28;22;18;10;9;8;5;4
318,15:29:44,6.61,15,60;49;48;39;37;32;30;28;22;18;10;9;8;5;4
319,15:29:44,5.28,16,67;60;49;48;39;37;32;30;28;22;18;10;9;8;5;4
320,15:29:44,6.69,16,67;60;49;48;39;37;32;30;28;22;18;10;9;8;5;4
321,15:29:44,6.11,18,67;66;60;55;49;48;39;37;32;30;28;22;18;10;9;8;5;4
